"index";"serialNum";"class";"property";"name";"lat";"lon";"f"
76072;3207;2;"ФГБУ Уральское УГМС";"ОНЫЛ - Р.ВЕСЛЯНА";60.42;53.68;6790
76075;3183;1;"ФГБУ Уральское УГМС";"КОСА - Р.КОСА";59.95;55.05;6340
76076;3222;1;"ФГБУ Уральское УГМС";"СЕРГЕЕВСКИЙ - Р.ЛОЛОГ";60.02;54.32;1600
76083;3152;3;"ФГБУ Уральское УГМС";"ВАЯ - Р.ВИШЕРА";60.58;58.38;7030
76087;3198;2;"ФГБУ Уральское УГМС";"МИТРАКОВА - Р.ВИШЕРА";60.43;57.08;10500
76089;3220;1;"ФГБУ Уральское УГМС";"РЯБИНИНО - Р.ВИШЕРА";60.33;56.5;30900
76099;3201;1;"ФГБУ Уральское УГМС";"НИЖНЯЯ ЯЗЬВА - Р.ЯЗЬВА";60.28;56.88;5840
76112;3248;1;"ФГБУ Уральское УГМС";"ЧЕРДЫНЬ - Р.КОЛВА";60.4;56.5;13400
76113;3149;1;"ФГБУ Уральское УГМС";"БУЛДЫРЬЯ - Р.БЕРЕЗОВАЯ";60.97;57.25;3030
76127;3147;1;"ФГБУ Уральское УГМС";"БАЗА - Р.ЯЙВА";59.43;57.33;3630
76130;3240;1;"ФГБУ Уральское УГМС";"УСТЬ-ИГУМ - Р.ЯЙВА";59.17;57.13;5320
76136;3209;1;"ФГБУ Уральское УГМС";"ОЩЕПКОВО - Р.КОНДАС";59.52;56.35;896
76139;3188;1;"ФГБУ Уральское УГМС";"КУДЫМКАР - Р.ИНЬВА";59;54.65;2050
76141;3225;1;"ФГБУ Уральское УГМС";"СЛУДКА - Р.ИНЬВА";58.98;55.53;5210
76145;3187;1;"ФГБУ Уральское УГМС";"КУВА - Р.КУВА";59.13;54.18;278
76147;3208;1;"ФГБУ Уральское УГМС";"ОШИБ - Р.ВЕЛВА";59.22;54.87;836
76159;3170;1;"ФГБУ Уральское УГМС";"КАРАГАЙ - Р.ОБВА";58.27;54.93;4310
76165;3181;1;"ФГБУ Уральское УГМС";"КОСОЙ БРОД - Р.ЧУСОВАЯ";56.48;60.33;731
76176;3228;1;"ФГБУ Уральское УГМС";"СТАРОУТКИНСК - Р.ЧУСОВАЯ";57.23;59.32;5450
76180;3191;1;"ФГБУ Уральское УГМС";"КЫН - Р.ЧУСОВАЯ";57.87;58.65;10400
76190;3194;1;"ФГБУ Уральское УГМС";"ЛЯМИНО - Р.ЧУСОВАЯ";58.3;57.7;21500
76200;3215;1;"ФГБУ Уральское УГМС";"ПОЛДНЕВАЯ - Р.СТЕБЕНЕВКА";56.3;60.3;10
76217;3223;1;"ФГБУ Уральское УГМС";"СЕРЕБРЯНКА - Р.СЕРЕБРЯНАЯ";57.97;58.95;894
76243;3251;1;"ФГБУ Уральское УГМС";"ШАМАРЫ - Р.ВОГУЛКА";57.32;58.23;969
76253;3230;1;"ФГБУ Уральское УГМС";"СУББОТИНО - Р.МУЛЯНКА";57.93;56.18;336
76255;3175;1;"ФГБУ Уральское УГМС";"КАЗЫМОВО - Р.ОЧЕР";57.68;55.12;1190
76256;3146;1;"ФГБУ Уральское УГМС";"БАРДА - Р.ТУЛВА";56.93;55.63;1890
76263;2626;1;"ФГБУ Башкирское УГМС";"МАХМУТОВО - Р.БЕЛАЯ";54.31;58.8;256
76264;2248;1;"ФГБУ Башкирское УГМС";"ТАТАРСКАЯ УРАДА - Р.БУЙ";56.3;54.9;2740
76270;2255;1;"ФГБУ Башкирское УГМС";"ШУШПА - Р.БЕЛАЯ";54.11;58.5;1670
76275;2206;1;"ФГБУ Башкирское УГМС";"АРСКИЙ КАМЕНЬ Д/О - Р.БЕЛАЯ";53.86;58.26;2300
76278;2243;2;"ФГБУ Башкирское УГМС";"СТАРОСУБХАНГУЛОВО - Р.БЕЛАЯ";53.08;57.45;7590
76280;2246;1;"ФГБУ Башкирское УГМС";"СЫРТЛАНОВО - Р.БЕЛАЯ";52.98;56.53;10100
76282;2219;2;"ФГБУ Башкирское УГМС";"ИШИМБАЙ - Р.БЕЛАЯ";53.45;56.5;16800
76284;2244;1;"ФГБУ Башкирское УГМС";"СТЕРЛИТАМАК - Р.БЕЛАЯ";53.67;56;21000
76288;2239;2;"ФГБУ Башкирское УГМС";"ОХЛЕБИНИНО - Р.БЕЛАЯ";54.5;56.38;42300
76289;2251;1;"ФГБУ Башкирское УГМС";"УФА - Р.БЕЛАЯ";54.7;55.96;1e+05
76293;2816;3;"ФГБУ Башкирское УГМС";"КУШНАРЕНКОВО - Р.БЕЛАЯ";55.13;55.35;117000
76295;2208;1;"ФГБУ Башкирское УГМС";"БИРСК - Р.БЕЛАЯ";55.33;55.5;121000
76317;2226;1;"ФГБУ Башкирское УГМС";"МЕЛЕУЗ - Р.МЕЛЕУЗ";52.95;55.83;346
76318;2235;1;"ФГБУ Башкирское УГМС";"НОВОСЕИТОВО - Р.НУГУШ";53.55;57.18;353
76320;2205;1;"ФГБУ Башкирское УГМС";"АНДРЕЕВСКИЙ - Р.НУГУШ";53.51;56.4;2870
76321;2236;1;"ФГБУ Башкирское УГМС";"НОВО-ФЕДОРОВКА - Р.АШКАДАР";53.41;55.68;2090
76324;2238;1;"ФГБУ Башкирское УГМС";"ОТРАДОВКА - Р.СТЕРЛЯ";53.6;55.88;595
76325;2231;1;"ФГБУ Башкирское УГМС";"НИЖНЕИТКУЛОВО - Р.СЕЛЕУК";53.38;56.33;141
76334;4248;3;"ФГБУ Уральское УГМС";"СЕРПИЕВКА - Р.СИМ";54.85;57.87;274
76335;3197;2;"ФГБУ Уральское УГМС";"МИНЬЯР - Р.СИМ";55.07;57.55;1810
76340;2215;3;"ФГБУ Башкирское УГМС";"ГЛУХОВСКИЙ - Р.СИМ";54.7;56.66;5760
76345;2232;1;"ФГБУ Башкирское УГМС";"НИЖНИЕ ЛЕМЕЗЫ - Р.ЛЕМЕЗА";54.75;57.03;1680
76351;2202;1;"ФГБУ Башкирское УГМС";"АЗОВО - Р.ИНЗЕР";54.45;57.1;4260
76355;2224;1;"ФГБУ Башкирское УГМС";"ЛЯХОВО - Р.УРШАК";54.4;55.7;3130
76360;3206;1;"ФГБУ Уральское УГМС";"НЯЗЕПЕТРОВСК - Р.УФА";56.02;59.57;3560
76363;3200;1;"ФГБУ Уральское УГМС";"МИХАЙЛОВСК - Р.УФА";56.42;59.1;5650
76364;3185;1;"ФГБУ Уральское УГМС";"КРАСНОУФИМСК - Р.УФА";56.62;57.78;14200
76367;2213;1;"ФГБУ Башкирское УГМС";"ВЕРХНИЙ СУЯН - Р.УФА";56.05;57.3;32400
76377;2222;2;"ФГБУ Башкирское УГМС";"КРАСНАЯ ГОРКА - Р.УФА";55.18;56.68;48400
76380;2254;3;"ФГБУ Башкирское УГМС";"ШАКША - Р.УФА";54.95;56.2;52500
76405;3160;3;"ФГБУ Уральское УГМС";"ГАЙНЫ - Р.БИСЕРТЬ";56.72;58.03;3150
76406;3154;1;"ФГБУ Уральское УГМС";"ВЕСЕЛОВКА - Р.АЙ";54.97;59.57;586
76408;3166;1;"ФГБУ Уральское УГМС";"ЗЛАТОУСТ - Р.АЙ";55.18;59.62;1120
76416;2223;1;"ФГБУ Башкирское УГМС";"ЛАКЛЫ - Р.АЙ";55.2;58.56;6440
76417;2227;1;"ФГБУ Башкирское УГМС";"МЕТЕЛИ - Р.АЙ";56.01;57.93;14200
76421;3195;1;"ФГБУ Уральское УГМС";"МАГНИТКА - Р.КУСА";55.35;59.7;287
76423;3156;1;"ФГБУ Уральское УГМС";"ВОЗНЕСЕНСКАЯ - Р.БОЛЬШАЯ АРША";55.53;59.63;277
76454;2216;1;"ФГБУ Башкирское УГМС";"ГУМБИНО - Р.ТЮЙ";55.98;57.05;2180
76456;2245;1;"ФГБУ Башкирское УГМС";"СУЛТАНБЕКОВО - Р.САРС";56.03;57.03;1300
76461;3158;1;"ФГБУ Уральское УГМС";"ВЯЗОВАЯ - Р.ЮРЮЗАНЬ";54.92;58.35;2430
76462;2253;1;"ФГБУ Башкирское УГМС";"ЧУЛПАН - Р.ЮРЮЗАНЬ";55.28;58.11;4850
76466;2207;1;"ФГБУ Башкирское УГМС";"АТНЯШ - Р.ЮРЮЗАНЬ";55.58;57.23;6930
76470;3238;1;"ФГБУ Уральское УГМС";"ТЮЛЮК - Р.ТЮЛЮК";54.62;58.78;136
76482;2217;1;"ФГБУ Башкирское УГМС";"ДЮСЯНОВО - Р.ДЕМА";53.48;54.18;4030
76483;2720;1;"ФГБУ Приволжское УГМС";"НАУРУЗОВО - Р.ДЕМА";53.3;54.17;2400
76486;2209;1;"ФГБУ Башкирское УГМС";"БОЧКАРЕВО - Р.ДЕМА";54.6;55.6;12500
76489;2228;1;"ФГБУ Башкирское УГМС";"МИЯКИ-ТАМАК - Р.МИЯКИ";53.78;54.75;564
76490;2237;1;"ФГБУ Башкирское УГМС";"НОВОЮМРАНОВО - Р.ЧЕРМАСАН";55.11;55.08;3570
76491;2252;1;"ФГБУ Башкирское УГМС";"ЧЕКМАГУШ - Р.ЧЕКМАГУШ";55.15;54.66;99.1
76492;2225;1;"ФГБУ Башкирское УГМС";"МАЛОСУХОЯЗОВО - Р.БИРЬ";55.38;55.85;1210
76494;3246;1;"ФГБУ Уральское УГМС";"ЧЕРНУШКА - Р.БЫСТРЫЙ ТАНЫП";56.5;56.1;667
76495;2204;1;"ФГБУ Башкирское УГМС";"АЛТАЕВО - Р.БЫСТРЫЙ ТАНЫП";55.92;55.38;4860
76499;2240;1;"ФГБУ Башкирское УГМС";"РСАЕВО - Р.БАЗА";55.35;54.36;885
76500;2012;1;"ФГБУ УГМС Республики Татарстан";"МИНЬЯРОВО - Р.СЮНЬ";55.57;54.05;4140
76512;2742;1;"ФГБУ Башкирское УГМС";"НАГАЙБАКОВО - Р.ИК";55.15;53.25;12300
76518;2041;1;"ФГБУ УГМС Республики Татарстан";"ТАТАРСКАЯ ДЫМСКАЯ - Р.ДЫМКА";54.35;52.97;520
76519;2249;1;"ФГБУ Башкирское УГМС";"ТУЙМАЗЫ - Р.УСЕНЬ";54.5;53.67;2300
76520;2013;1;"ФГБУ УГМС Республики Татарстан";"МИХАЙЛОВКА - Р.МИЛЛЯ";55.25;52.93;770
76550;1727;1;"ФГБУ Верхне-Волжское УГМС";"КРАСНОГЛИНЬЕ - Р.BЯТКА";58.8;52.41;2320
76551;1722;3;"ФГБУ Верхне-Волжское УГМС";"КИРС - Р.BЯТКА";59.31;52.18;4040
76553;1777;1;"ФГБУ Верхне-Волжское УГМС";"НАГОРСК - Р.BЯТКА";59.31;50.76;16500
76554;1753;3;"ФГБУ Верхне-Волжское УГМС";"СЛОБОДСКОЙ - Р.BЯТКА";58.72;50.2;23100
76557;1725;1;"ФГБУ Верхне-Волжское УГМС";"КОТЕЛЬНИЧ - Р.BЯТКА";58.3;48.35;72000
76566;1694;1;"ФГБУ Верхне-Волжское УГМС";"АРКУЛЬ - Р.BЯТКА";57.26;50.01;96900
76574;1711;1;"ФГБУ Верхне-Волжское УГМС";"ВЯТСКИЕ ПОЛЯНЫ - Р.BЯТКА";56.23;51.08;124000
76584;1761;1;"ФГБУ Верхне-Волжское УГМС";"ТРОИЦА - Р.ЧЕРНАЯ ХОЛУНИЦА";59.22;51.35;1480
76594;1723;1;"ФГБУ Верхне-Волжское УГМС";"КЛИМКОВКА - Р.БЕЛАЯ ХОЛУНИЦА";58.88;51.23;1130
76596;1744;1;"ФГБУ Верхне-Волжское УГМС";"ПОЛОМ - Р.ЧЕПЦА";56.8;53.23;5930
76597;1714;1;"ФГБУ Верхне-Волжское УГМС";"ГЛАЗОВ - Р.ЧЕПЦА";58.15;52.68;9750
76601;1718;1;"ФГБУ Верхне-Волжское УГМС";"ИГРА - Р.ЛОЗА";57.55;53.06;1110
76602;1707;1;"ФГБУ Верхне-Волжское УГМС";"ВОГУЛЬЦЫ - Р.СBЯТИЦА";58.05;51.66;564
76603;1765;1;"ФГБУ Верхне-Волжское УГМС";"ФИЛИППОВО - Р.ФИЛИППОBКА";58.3;50.48;414
76611;1703;1;"ФГБУ Верхне-Волжское УГМС";"ВЕЛИКОРЕЦКОЕ - Р.BЕЛИКАЯ";58.88;49.03;3410
76614;1772;1;"ФГБУ Верхне-Волжское УГМС";"ШИПИЦИНО - Р.БЫСТРИЦА";58.46;49.25;3540
76619;1741;1;"ФГБУ Верхне-Волжское УГМС";"ПЕРМЯТСКОЕ - Р.МОЛОМА";59.18;47.88;6070
76620;1755;1;"ФГБУ Верхне-Волжское УГМС";"СПАССКОЕ - Р.МОЛОМА";58.68;48.31;10500
76627;1737;1;"ФГБУ Верхне-Волжское УГМС";"НОЛИНСК - Р.BОЯ";57.55;49.9;2680
76628;1733;1;"ФГБУ Верхне-Волжское УГМС";"ЛОПЬЯЛ - Р.УРЖУМКА";56.95;49.98;1300
76634;1706;1;"ФГБУ Верхне-Волжское УГМС";"ВИЧМАРЬ - Р.КИЛЬМЕЗЬ";56.96;51.01;16400
76638;1700;1;"ФГБУ Верхне-Волжское УГМС";"ВАВОЖ - Р.BАЛА";56.75;51.93;4770
76640;1738;1;"ФГБУ Верхне-Волжское УГМС";"НЫЛГА - Р.НЫЛГА";56.78;52.43;1190
76642;1746;1;"ФГБУ Верхне-Волжское УГМС";"РЫБНАЯ ВАТАГА - Р.ЛОБАНЬ";57.23;51.03;2300
76644;2003;1;"ФГБУ УГМС Республики Татарстан";"КУКМОР - Р.НУРМИНКА";56.18;50.92;107
76646;2050;1;"ФГБУ УГМС Республики Татарстан";"ЯКОВЛЕВО - Р.АНЗИРКА";55.73;51.57;190
76648;3244;1;"ФГБУ Уральское УГМС";"ЧАЙКА - Р.ИРЕНЬ";56.92;56.72;2530
76649;4236;1;"ФГБУ Уральское УГМС";"КУЕДА - Р.БУЙ";56.45;55.6;540
76650;2233;1;"ФГБУ Башкирское УГМС";"НИЖНИЙ АВЗЯН - Р.БОЛЬШОЙ АBЗЯН";53.48;57.6;507
76651;1983;1;"ФГБУ УГМС Республики Татарстан";"БОЛЬШИЕ ЛЫЗИ - Р.ШОШМА";56.35;50.17;361
76653;3218;1;"ФГБУ Уральское УГМС";"ПЛОТИНКА - Р.ГАЙВА";58.08;56.28;306
76655;1752;1;"ФГБУ Верхне-Волжское УГМС";"СИНЕГОРЬЕ - Р.КОБРА";59.7;50.76;4510
76661;2221;1;"ФГБУ Башкирское УГМС";"КОНДАКОВКА - Р.КИГИ";55.6;58.48;1240
76663;3205;1;"ФГБУ Уральское УГМС";"НОВОВИЛЬВЕНСКИЙ - Р.ВИЛЬВА";58.72;58.72;341
76664;3241;1;"ФГБУ Уральское УГМС";"УСТЬ-УТКА - Р.МЕЖЕВАЯ УТКА";57.63;59.05;1320
76665;1716;1;"ФГБУ Верхне-Волжское УГМС";"ГРАХОВО - Р.АДАМКА";56.03;51.9;106
76669;2214;1;"ФГБУ Башкирское УГМС";"ВОСКРЕСЕНСКОЕ - Р.ТОР";53.11;56.13;325
76671;1756;1;"ФГБУ Верхне-Волжское УГМС";"СУНА - Р.СУНА";57.87;50.1;544
76672;2220;3;"ФГБУ Башкирское УГМС";"КАРМЫШЕВО - Р.ДЕМА";53.96;54.91;8400
76673;2256;1;"ФГБУ Башкирское УГМС";"ЯНГИСКАИН - Р.ЗИГАН";53.78;56.31;1450
76674;1708;1;"ФГБУ Верхне-Волжское УГМС";"ВОРОБЬЕВА ГОРА - Р.НЕМДА";57.37;49.13;2990
76675;1767;1;"ФГБУ Верхне-Волжское УГМС";"ПОКСТА - Р.ПИЖМА";57.6;48.11;6650
76676;1768;1;"ФГБУ Верхне-Волжское УГМС";"ЦЕЛОУСЫ - Р.ЧЕПЦА";58.46;50.85;18900
76685;3239;1;"ФГБУ Уральское УГМС";"УСЬВА - Р.УСЬВА";58.68;57.63;2170
76686;1719;2;"ФГБУ Верхне-Волжское УГМС";"ИЛЬИНСКОЕ - Р.БЕЛАЯ ХОЛУНИЦА";58.76;50.43;277
76687;1754;2;"ФГБУ Верхне-Волжское УГМС";"СОВЕТСК - Р.BЯТКА";57.63;48.97;74700
76688;2247;1;"ФГБУ Башкирское УГМС";"ТАИШЕВО - Р.БОЛЬШОЙ ИК";55.71;58.45;1450
76690;3253;1;"ФГБУ Уральское УГМС";"ПЕРЕМСКОЕ - Р.КОСЬВА";58.72;56.82;6220
76692;3250;1;"ФГБУ Уральское УГМС";"ШАМАРЫ - Р.СЫЛВА";57.35;58.22;2140
76695;2733;1;"ФГБУ Верхне-Волжское УГМС";"ПАЧИ - Р.ЯРАНЬ";57.56;48.11;2160
76696;1776;1;"ФГБУ Верхне-Волжское УГМС";"ГАВРИЛОВКА - Р.СИBА";57.03;54.03;782
76697;2768;1;"ФГБУ Верхне-Волжское УГМС";"АФАНАСЬЕВО - Р.КАМА";58.85;53.08;7648
76700;1779;1;"ФГБУ Верхне-Волжское УГМС";"ЛОЙНО - Р.КАМА";59.73;52.65;11500
77090;2548;3;"ФГБУ Северо-Кавказское УГМС";"ВОЛГОГРАД - р. Волга";48.7;44.51;1350000
77094;2545;2;"ФГБУ Северо-Кавказское УГМС";"СВЕТЛЫЙ ЯР - р. Волга";48.5;44.78;1400000
77106;2557;3;"ФГБУ Северо-Кавказское УГМС";"ЕНОТАЕВКА - р. Волга, пр. Енотаевка";47.25;47.05;1360000
77112;1762;1;"ФГБУ Верхне-Волжское УГМС";"ТУВСИ - Р.ЦИBИЛЬ";55.9;47.48;4040
77115;1771;1;"ФГБУ Верхне-Волжское УГМС";"ШИГАЛИ - Р.МАЛЫЙ ЦИBИЛЬ";55.68;47.48;1200
77116;1747;1;"ФГБУ Верхне-Волжское УГМС";"САНЧУРСК - Р.БОЛЬШАЯ КОКШАГА";56.95;47.26;2140
77124;1730;1;"ФГБУ Верхне-Волжское УГМС";"КУЯР - Р.МАЛАЯ КОКШАГА";56.55;47.98;2630
77130;1695;1;"ФГБУ Верхне-Волжское УГМС";"БАЙГУЛОВО - Р.СРЕДНИЙ АНИШ";55.81;47.96;366
77132;1728;1;"ФГБУ Верхне-Волжское УГМС";"КРАСНОГОРСКИЙ - Р.ИЛЕТЬ";56.15;48.33;5920
77140;1987;1;"ФГБУ Приволжское УГМС";"УЛЬЯНОВСК - Р.СBИЯГА";54.25;48.28;3600
77146;2737;1;"ФГБУ УГМС Республики Татарстан";"БУИНСК - Р.СВИЯГА";55;48.37;10740
77152;2031;1;"ФГБУ Приволжское УГМС";"УЛЬЯНОВСК - Р.СЕЛЬД";54.32;48.3;987
77156;2043;1;"ФГБУ УГМС Республики Татарстан";"ТИНЬГАШ - Р.КАРЛА";54.95;48.2;920
77159;2732;1;"ФГБУ УГМС Республики Татарстан";"АЛАБЕРДИНО - Р.УЛЕМА";55.1;48.7;181
77164;2049;1;"ФГБУ УГМС Республики Татарстан";"ЧУТЕЕВО - Р.КУБНЯ";55.3;47.77;930
77166;1976;1;"ФГБУ УГМС Республики Татарстан";"АРСК - Р.КАЗАНКА";56.08;49.87;650
77179;2034;1;"ФГБУ УГМС Республики Татарстан";"СЛОБОДА ПЕТРОПАВЛОВСКАЯ - Р.ШЕШМА";55.05;51.37;3110
77189;2046;1;"ФГБУ УГМС Республики Татарстан";"УТЯШКИНО - Р.КИЧУЙ";55.22;51.33;1330
77193;2045;1;"ФГБУ УГМС Республики Татарстан";"УРМАНЧЕЕВО - Р.БЕРСУТ";55.57;50.87;445
77197;2023;1;"ФГБУ УГМС Республики Татарстан";"ПЕСТРЕЦЫ - Р.МЕША";55.75;49.67;3230
77201;1996;1;"ФГБУ УГМС Республики Татарстан";"КАРАВАЕВО - Р.АКТАЙ";55.1;49.85;690
77209;2001;1;"ФГБУ Приволжское УГМС";"КРАСНАЯ РЕКА - Р.КРАСНАЯ";54.57;49.13;311
